timestamp,command,input,output,device,gpu_name,platform,total_time_s,inference_time_s,cpu_count,cpu_load_pct,ram_used_gb,ram_peak_gb,vram_used_gb,vram_peak_gb,obj_vol_cm3,box_vol_cm3
2026-05-16T08:07:43,run.py -i inputs/small_leg,inputs/small_leg,/home/k-pkp/MU/ICT/senior_project/Few_shots/base/senior/output,cuda,NVIDIA GeForce RTX 4060,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,125.09,11.22,20,933.0,2.15,10.13,0.01,7.39
2026-05-16T08:10:48,run.py -i inputs/small_leg,inputs/small_leg,/home/k-pkp/MU/ICT/senior_project/Few_shots/base/senior/output,cuda,NVIDIA GeForce RTX 4060,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,108.95,11.54,20,879.0,2.23,10.27,0.01,7.39
2026-05-16T08:18:30,run.py -i inputs/small_leg,inputs/small_leg,/home/k-pkp/MU/ICT/senior_project/Few_shots/base/senior/output,cuda,NVIDIA GeForce RTX 4060,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,117.35,13.28,20,824.3,2.02,9.83,0.01,7.39
2026-05-16T08:36:21,run.py -i inputs/small_leg,inputs/small_leg,/home/k-pkp/MU/ICT/senior_project/Few_shots/base/senior/output,cuda,NVIDIA GeForce RTX 4060,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,126.22,15.62,20,779.6,1.97,9.69,0.01,7.39
2026-05-16T12:10:43,run.py -i inputs/small_leg,inputs/small_leg,/home/k-pkp/MU/ICT/senior_project/Few_shots/base/senior/output,cuda,NVIDIA GeForce RTX 4060,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,119.74,11.25,20,884.2,2.26,10.27,0.01,7.39
2026-05-16T12:35:29,run.py -i inputs/small_leg,inputs/small_leg,/home/k-pkp/MU/ICT/senior_project/Few_shots/base/senior/output,cuda,NVIDIA GeForce RTX 4060,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,257.75,10.77,20,391.1,2.37,10.21,0.01,7.39
2026-05-16T13:09:34,run.py -i inputs/small_leg,inputs/small_leg,/home/k-pkp/MU/ICT/senior_project/Few_shots/base/senior/output,cuda,NVIDIA GeForce RTX 4060,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,109.87,14.93,20,977.1,1.93,9.91,0.01,7.39
2026-05-16T13:31:16,run.py -i inputs/small_leg,inputs/small_leg,/home/k-pkp/MU/ICT/senior_project/Few_shots/base/senior/output,cuda,NVIDIA GeForce RTX 4060,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,272.76,9.39,20,362.0,2.79,10.27,0.01,7.39
2026-05-16T13:52:38,run.py -i inputs/small_leg --recon-method poisson,inputs/small_leg,/home/k-pkp/MU/ICT/senior_project/Few_shots/base/senior/output,cuda,NVIDIA GeForce RTX 4060,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,125.25,12.13,20,884.0,2.14,10.13,0.01,7.39
2026-05-16T13:58:54,run.py -i inputs/small_leg --recon-method ball_pivot --no-fill,inputs/small_leg,/home/k-pkp/MU/ICT/senior_project/Few_shots/base/senior/output,cuda,NVIDIA GeForce RTX 4060,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,98.42,10.91,20,977.2,2.18,10.27,0.01,7.39
2026-05-16T14:06:50,run.py -i inputs/small_leg --obj-recon-method ball_pivot --no-fill,inputs/small_leg,/home/k-pkp/MU/ICT/senior_project/Few_shots/base/senior/output,cuda,NVIDIA GeForce RTX 4060,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,114.56,12.26,20,878.8,2.08,9.84,0.01,7.39
2026-05-16T14:13:31,run.py -i inputs/small_leg --obj-recon-method ball_pivot --no-fill,inputs/small_leg,/home/k-pkp/MU/ICT/senior_project/Few_shots/base/senior/output,cuda,NVIDIA GeForce RTX 4060,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,117.68,12.46,20,839.6,1.97,9.80,0.01,7.39
2026-05-16T14:20:58,run.py -i inputs/small_leg --obj-recon-method ball_pivot --no-fill,inputs/small_leg,/home/k-pkp/MU/ICT/senior_project/Few_shots/base/senior/output,cuda,NVIDIA GeForce RTX 4060,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,98.60,12.19,20,915.8,2.18,10.27,0.01,7.39
2026-05-17T19:44:34,run.py -i inputs/small_leg --obj-recon-method ball_pivot --no-fill,inputs/small_leg,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,99.61,1.49,16,561.3,3.11,10.59,0.03,7.42
2026-05-17T19:50:23,run.py -i inputs/small_leg --obj-recon-method ball_pivot --no-fill,inputs/small_leg,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,83.19,1.40,16,592.9,3.06,10.59,0.03,7.42
2026-05-17T19:55:29,run.py -i inputs/small_leg --obj-recon-method ball_pivot --no-fill,inputs/small_leg,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,86.27,1.51,16,588.1,3.17,10.59,0.03,7.42
2026-05-17T20:08:47,run.py -i inputs/small_leg --obj-recon-method ball_pivot --no-fill,inputs/small_leg,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,83.51,1.41,16,769.0,3.06,10.59,0.03,7.42
2026-05-17T20:12:16,run.py -i inputs/small_leg --obj-recon-method ball_pivot --no-fill,inputs/small_leg,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,82.82,1.45,16,588.0,3.06,10.59,0.03,7.42
2026-05-17T20:17:01,run.py -i inputs/small_leg --obj-recon-method ball_pivot --no-fill,inputs/small_leg,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,85.92,1.39,16,627.5,3.05,10.54,0.03,7.42
2026-05-18T17:54:22,run.py -i inputs/small_leg,inputs/small_leg,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,84.00,1.61,16,608.0,3.06,10.36,0.03,7.42
2026-05-18T17:56:10,run.py -i inputs/small_leg --obj-recon-method ball_pivot --no-fill,inputs/small_leg,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,89.44,1.52,16,572.1,2.85,10.49,0.03,7.42
2026-05-18T18:00:59,run.py -i inputs/small_leg --obj-recon-method ball_pivot --no-fill,inputs/small_leg,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,92.63,1.52,16,566.1,2.85,10.49,0.03,7.42
2026-05-18T22:25:45,run.py -i inputs/coke2 --obj-recon-method ball_pivot --no-fill,inputs/coke2,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,100.45,1.86,16,841.1,2.82,10.48,0.03,7.53
2026-05-18T22:46:38,run.py -i inputs/coke --obj-recon-method ball_pivot --no-fill --no-segment-leg,inputs/coke,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,85.05,1.86,16,917.1,2.66,10.45,0.03,7.53
2026-05-18T22:48:09,run.py -i inputs/coke --obj-recon-method ball_pivot --no-fill --no-segment-leg,inputs/coke,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,84.63,1.73,16,821.3,3.18,10.44,0.03,7.53
2026-05-18T23:23:45,run.py -i inputs/coke --obj-recon-method ball_pivot --no-fill --no-segment-leg,inputs/coke,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,93.39,1.77,16,836.0,3.24,10.46,0.03,7.53
2026-05-18T23:26:47,run.py -i inputs/coke --obj-recon-method ball_pivot --no-fill --no-segment-leg,inputs/coke,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,96.13,1.82,16,908.6,3.11,10.43,0.03,7.53
2026-05-18T23:45:47,run.py -i inputs/est_325 --obj-recon-method ball_pivot --no-fill --no-segment-leg,inputs/est_325,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,94.72,1.78,16,835.8,3.21,10.46,0.03,7.53
2026-05-18T23:49:57,run.py -i inputs/small_leg --obj-recon-method ball_pivot --no-fill,inputs/small_leg,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,91.30,1.58,16,604.4,2.82,10.38,0.03,7.42
2026-05-18T23:54:05,run.py -i inputs/small_leg --obj-recon-method ball_pivot --no-fill,inputs/small_leg,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,90.23,1.51,16,548.4,2.88,10.46,0.03,7.42
2026-05-19T00:33:15,run.py -i inputs/small_leg --obj-recon-method ball_pivot --no-fill,inputs/small_leg,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,98.11,1.72,16,534.6,2.96,10.60,0.03,7.42
2026-05-19T00:35:35,run.py -i inputs/est_325 --obj-recon-method ball_pivot --no-fill --no-segment-leg,inputs/est_325,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,101.95,1.85,16,862.6,3.33,10.41,0.03,7.53
2026-05-19T00:37:50,run.py -i inputs/est_325 --obj-recon-method ball_pivot --no-fill --no-segment-leg,inputs/est_325,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,95.66,1.82,16,770.6,3.35,10.61,0.03,7.53
2026-05-19T00:44:35,run.py -i inputs/est_325 --obj-recon-method ball_pivot --no-fill --no-segment-leg,inputs/est_325,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,126.72,1.84,16,583.8,3.79,10.79,0.03,7.53
2026-05-19T00:53:27,run.py -i inputs/est_325 --no-fill --no-segment-leg,inputs/est_325,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,97.00,1.95,16,719.5,3.67,10.79,0.03,7.53
2026-05-19T00:57:58,run.py -i inputs/est_325 --no-segment-leg,inputs/est_325,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,210.19,1.89,16,355.6,3.49,10.79,0.03,7.53
2026-05-19T21:56:40,run.py -i inputs/est_325 --no-segment-leg,inputs/est_325,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,173.81,1.96,16,407.9,3.40,10.77,0.03,7.53
2026-05-21T16:19:26,run.py -i inputs/small_leg --obj-recon-method ball_pivot --no-fill,inputs/small_leg,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,67.33,1.53,16,714.8,3.02,10.78,0.03,7.42
2026-05-21T16:22:09,run.py -i inputs/small_leg --obj-recon-method ball_pivot --no-fill,inputs/small_leg,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,73.21,1.57,16,683.8,3.17,10.78,0.03,7.42
2026-05-21T16:28:10,run.py -i inputs/small_leg --obj-recon-method ball_pivot --no-fill,inputs/small_leg,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,62.41,1.58,16,767.6,3.01,10.78,0.03,7.42
2026-05-21T16:30:06,run.py -i inputs/small_leg --obj-recon-method ball_pivot --no-fill,inputs/small_leg,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,78.29,1.54,16,701.7,3.04,10.78,0.03,7.42
2026-05-21T16:31:47,run.py -i inputs/small_leg --obj-recon-method ball_pivot --no-fill,inputs/small_leg,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,71.34,1.58,16,683.7,3.02,10.78,0.03,7.42
2026-05-21T16:37:41,run.py -i inputs/est_325 --no-segment-leg,inputs/est_325,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,233.06,1.91,16,333.7,3.44,10.78,0.03,7.53
2026-05-21T21:31:14,run.py -i inputs/small_leg --obj-recon-method ball_pivot --no-fill,inputs/small_leg,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,89.33,1.74,16,711.9,3.17,10.78,0.03,7.42
2026-05-21T21:49:05,run.py -i inputs/small_leg --obj-recon-method ball_pivot --no-fill,inputs/small_leg,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,90.93,1.54,16,573.7,3.03,10.61,0.03,7.42
2026-05-21T21:55:31,run.py -i inputs/small_leg --obj-recon-method ball_pivot --no-fill,inputs/small_leg,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,70.79,1.53,16,785.3,2.83,10.61,0.03,7.42
2026-05-21T21:59:16,run.py -i inputs/small_leg --obj-recon-method ball_pivot --no-fill,inputs/small_leg,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,155.79,1.50,16,358.6,3.14,10.61,0.03,7.42
2026-05-21T22:04:24,run.py -i inputs/small_leg --no-fill,inputs/small_leg,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,83.70,1.54,16,772.4,3.02,10.61,0.03,7.42
2026-05-21T22:06:19,run.py -i inputs/small_leg,inputs/small_leg,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,84.31,1.56,16,766.8,3.08,10.61,0.03,7.42
2026-05-21T22:11:16,run.py -i inputs/small_leg --obj-recon-method ball_pivot --no-fill,inputs/small_leg,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,107.66,1.52,16,593.3,3.01,10.61,0.03,7.42
2026-05-21T22:44:48,run.py -i inputs/est_325 --box-recon-method ball_pivot --no-fill --no-segment-leg,inputs/est_325,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,89.80,1.90,16,964.0,3.20,10.61,0.03,7.53
2026-05-21T22:46:45,run.py -i inputs/est_325 --box-recon-method ball_pivot --no-fill --no-segment-leg,inputs/est_325,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,89.99,1.83,16,859.6,3.22,10.61,0.03,7.53
2026-05-21T22:53:22,run.py -i inputs/est_325 --box-recon-method ball_pivot --no-segment-leg,inputs/est_325,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,153.36,1.93,16,558.0,3.11,10.61,0.03,7.53
2026-05-21T22:59:38,run.py -i inputs/est_325 --no-segment-leg,inputs/est_325,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,221.92,1.86,16,433.6,3.14,10.61,0.03,7.53
2026-05-21T23:07:18,run.py -i inputs/est_325 --no-segment-leg,inputs/est_325,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,227.61,1.82,16,346.2,3.24,10.61,0.03,7.53,22957.3100,2744.0000
2026-05-21T23:34:36,run.py -i inputs/est_325 --no-segment-leg,inputs/est_325,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,188.02,1.96,16,463.0,3.19,10.61,0.03,7.53,,2744.0000
2026-05-21T23:38:21,run.py -i inputs/est_325 --no-segment-leg,inputs/est_325,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,181.84,1.87,16,479.8,3.21,10.61,0.03,7.53,,
2026-05-21T23:46:34,run.py -i inputs/est_325 --no-segment-leg,inputs/est_325,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,193.32,2.19,16,482.6,3.23,10.61,0.03,7.53,,
2026-05-22T00:24:03,run.py -i inputs/est_325 --no-segment-leg,inputs/est_325,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,236.87,1.98,16,18.5,3.74,10.59,0.03,7.53,,
2026-05-22T00:24:56,run.py -i inputs/est_325 --no-segment-leg,inputs/est_325,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,46.44,1.95,16,107.3,3.75,10.61,0.03,7.53,,
2026-05-22T00:35:15,run.py -i inputs/small_leg --obj-recon-method ball_pivot --no-fill,inputs/small_leg,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,49.16,1.90,16,336.6,3.35,10.58,0.03,7.42,995.5377,2744.0000
2026-05-22T00:41:01,run.py -i inputs/est_325 --no-segment-leg,inputs/est_325,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,149.34,2.05,16,32.3,3.75,10.61,0.03,7.53,,
2026-05-22T00:42:25,run.py -i inputs/est_325 --no-segment-leg,inputs/est_325,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,78.23,2.01,16,59.9,3.74,10.61,0.03,7.53,,
2026-05-22T00:43:43,run.py -i inputs/est_325 --no-segment-leg,inputs/est_325,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,71.39,2.03,16,66.9,3.75,10.61,0.03,7.53,,
2026-05-22T00:51:32,run.py -i inputs/est_325 --no-segment-leg --obj-recon-method ball_pivot,inputs/est_325,/home/krist/Desktop/senior/output,cuda,NVIDIA GeForce RTX 5070,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,218.29,2.06,16,24.4,3.74,10.61,0.03,7.53,353.8858,2744.0000
